device_id,visit_id,platform,video_seconds_spent
3963542247960300663:3003586355198753497,3963542247960300663:3003586355198753497:00000003,MOBILE_WEB,3
5952885489358475831:2568666591875202386,5952885489358475831:2568666591875202386:00000003,MOBILE_WEB,3
8872139748143052768:2092281184691289279,8872139748143052768:2092281184691289279:00000003,MOBILE_WEB,3
2118370411018413440:7836035652919743256,2118370411018413440:7836035652919743256:00000002,MOBILE_WEB,3
913577801784717299:7196153236081395635,913577801784717299:7196153236081395635:00000002,MOBILE_WEB,3
1676030534359137656:3025651994535576135,1676030534359137656:3025651994535576135:00000004,MOBILE_WEB,3
7027260160316244269:6062157182508989724,7027260160316244269:6062157182508989724:00000002,MOBILE_WEB,3
7455630391882474127:3359470172556664866,7455630391882474127:3359470172556664866:00000002,MOBILE_WEB,3
118069653006483535:728652644005657051,118069653006483535:728652644005657051:00000008,MOBILE_WEB,3
2551785984030796482:192488793663381107,2551785984030796482:192488793663381107:00000002,MOBILE_WEB,3
4115751138306218230:7336028727078475117,4115751138306218230:7336028727078475117:00000004,MOBILE_WEB,3
3553119377868189733:939316488679610354,3553119377868189733:939316488679610354:00000001,MOBILE_WEB,3
2374663703727680374:3476891718498486691,2374663703727680374:3476891718498486691:00000002,MOBILE_WEB,3
7936008237148090038:2727943738676949989,7936008237148090038:2727943738676949989:00000006,MOBILE_WEB,3
5854086851098644162:2994007599652596654,5854086851098644162:2994007599652596654:00000004,MOBILE_WEB,3
6495904140329090098:6514317197986037106,6495904140329090098:6514317197986037106:00000008,MOBILE_WEB,3
5202555284707025623:1490880675665778439,5202555284707025623:1490880675665778439:00000003,MOBILE_WEB,3
3152747973391871147:2588663475771157787,3152747973391871147:2588663475771157787:00000001,MOBILE_WEB,3
459748258291174492:1631250099255602436,459748258291174492:1631250099255602436:00000003,MOBILE_WEB,3
1709570680904115415:4836979538275648465,1709570680904115415:4836979538275648465:00000002,MOBILE_WEB,3
3315822098119279545:941223156141301423,3315822098119279545:941223156141301423:00000003,MOBILE_WEB,3
117102835723719345:937061733441989692,117102835723719345:937061733441989692:00000006,MOBILE_WEB,3
6008645968423337273:1109796008769212978,6008645968423337273:1109796008769212978:00000003,MOBILE_WEB,3
7421545880164422463:5107556771479538091,7421545880164422463:5107556771479538091:00000002,MOBILE_WEB,3
8197585705051795575:92887351664918308,8197585705051795575:92887351664918308:00000003,MOBILE_WEB,3
4333695169700708681:883122089234633869,4333695169700708681:883122089234633869:00000004,MOBILE_WEB,3
4521143757774712513:2947173571772130296,4521143757774712513:2947173571772130296:00000002,MOBILE_WEB,3
8886342444151151802:1741488850829453160,8886342444151151802:1741488850829453160:00000002,MOBILE_WEB,3
1030772715532734623:643594812032840611,1030772715532734623:643594812032840611:00000003,MOBILE_WEB,3
2132662746384638397:3835850112318343451,2132662746384638397:3835850112318343451:00000010,MOBILE_WEB,3
3242550078437034203:2590313297959214563,3242550078437034203:2590313297959214563:00000005,MOBILE_WEB,3
3035318043814548396:8599119139452141226,3035318043814548396:8599119139452141226:00000002,MOBILE_WEB,3
8720813955950201827:3693329984274438618,8720813955950201827:3693329984274438618:00000003,MOBILE_WEB,3
2300053255108150812:8552992037546085465,2300053255108150812:8552992037546085465:00000003,MOBILE_WEB,3
3340060168195020738:1807922688675268531,3340060168195020738:1807922688675268531:00000005,MOBILE_WEB,3
5320400194293549270:4149532431125977162,5320400194293549270:4149532431125977162:00000005,MOBILE_WEB,3
7793482443951317487:3791248269916698848,7793482443951317487:3791248269916698848:00000005,MOBILE_WEB,3
2213395667221767819:4550001834230451082,2213395667221767819:4550001834230451082:00000003,MOBILE_WEB,3
1059576487770178840:3721371533427018838,1059576487770178840:3721371533427018838:00000007,MOBILE_WEB,3
352158719386641530:1813551540031155955,352158719386641530:1813551540031155955:00000009,MOBILE_WEB,3
3552988167499289564:7615787099339718562,3552988167499289564:7615787099339718562:00000002,MOBILE_WEB,3
4541789903742233831:7517370809531850062,4541789903742233831:7517370809531850062:00000008,MOBILE_WEB,3
4102209569308958072:4190930117052753710,4102209569308958072:4190930117052753710:00000004,MOBILE_WEB,3
5128015825265698487:1271731172324055535,5128015825265698487:1271731172324055535:00000002,MOBILE_WEB,3
4086656080537708779:7122164370635440334,4086656080537708779:7122164370635440334:00000002,MOBILE_WEB,3
4333695169700708681:883122089234633869,4333695169700708681:883122089234633869:00000003,MOBILE_WEB,3
2938122059276832560:6651958297336359379,2938122059276832560:6651958297336359379:00000010,MOBILE_WEB,3
1996159323882423248:3602979339230399570,1996159323882423248:3602979339230399570:00000010,MOBILE_WEB,3
4256228614519822009:6415347240743827438,4256228614519822009:6415347240743827438:00000003,MOBILE_WEB,3
2991997889390243074:6128178186064935605,2991997889390243074:6128178186064935605:00000004,MOBILE_WEB,3
3242152903665362416:2858013417422195397,3242152903665362416:2858013417422195397:00000003,MOBILE_WEB,3
8746307580361292433:3750403514380724396,8746307580361292433:3750403514380724396:00000001,MOBILE_WEB,3
925387731905566598:4072881096991103753,925387731905566598:4072881096991103753:00000009,MOBILE_WEB,3
104912025276824450:1425642055236724641,104912025276824450:1425642055236724641:00000004,MOBILE_WEB,3
4632680289241405703:6382687996970588683,4632680289241405703:6382687996970588683:00000002,MOBILE_WEB,4
1713406428596448679:1062348583813705458,1713406428596448679:1062348583813705458:00000002,MOBILE_WEB,4
8871522639017695963:5542407489154678345,8871522639017695963:5542407489154678345:00000002,MOBILE_WEB,4
988193724964057910:577818115000202398,988193724964057910:577818115000202398:00000001,MOBILE_WEB,4
6512120955858213297:2710957862340927693,6512120955858213297:2710957862340927693:00000003,MOBILE_WEB,4
9134161806656536480:8981537999300780674,9134161806656536480:8981537999300780674:00000003,MOBILE_WEB,4
2055565360214168374:7437767853846036111,2055565360214168374:7437767853846036111:00000002,MOBILE_WEB,4
622110500885520745:291446697114163915,622110500885520745:291446697114163915:00000005,MOBILE_WEB,4
5208942588486153329:5106724422206593978,5208942588486153329:5106724422206593978:00000002,MOBILE_WEB,4
5318119054531086462:2022931418156190635,5318119054531086462:2022931418156190635:00000012,MOBILE_WEB,4
2086418704313061333:4675805404411273901,2086418704313061333:4675805404411273901:00000006,MOBILE_WEB,4
4654809441700361212:2289145004192567419,4654809441700361212:2289145004192567419:00000002,MOBILE_WEB,4
2592056706931801283:2611121220552646512,2592056706931801283:2611121220552646512:00000002,MOBILE_WEB,4
3860526878614177986:9211427545222525388,3860526878614177986:9211427545222525388:00000002,MOBILE_WEB,4
1760900656827501233:4781551253044559388,1760900656827501233:4781551253044559388:00000005,MOBILE_WEB,4
327387389778584978:5898310558634919675,327387389778584978:5898310558634919675:00000002,MOBILE_WEB,4
177600738774310841:8003261855555183889,177600738774310841:8003261855555183889:00000003,MOBILE_WEB,4
4147401571083313496:1665216290179353607,4147401571083313496:1665216290179353607:00000005,MOBILE_WEB,4
2694521358072374024:1926786403520849013,2694521358072374024:1926786403520849013:00000003,MOBILE_WEB,4
5786945197743301738:5705408330554293524,5786945197743301738:5705408330554293524:00000002,MOBILE_WEB,4
8321952731620863322:3126941696326561045,8321952731620863322:3126941696326561045:00000002,MOBILE_WEB,4
7494731370198718641:1472094758501189655,7494731370198718641:1472094758501189655:00000003,MOBILE_WEB,5
4388903912104477676:2864378793486576745,4388903912104477676:2864378793486576745:00000002,MOBILE_WEB,5
1545379249365364607:7804890039539713180,1545379249365364607:7804890039539713180:00000002,MOBILE_WEB,5
3178010149886179518:4906776607765775425,3178010149886179518:4906776607765775425:00000011,MOBILE_WEB,5
6152077144036457804:214196331971963712,6152077144036457804:214196331971963712:00000002,MOBILE_WEB,5
6843126764225417201:8551825068551480166,6843126764225417201:8551825068551480166:00000007,MOBILE_WEB,5
4154736396229647923:4331031902122988216,4154736396229647923:4331031902122988216:00000002,MOBILE_WEB,5
7758303811979213683:2093885979569093641,7758303811979213683:2093885979569093641:00000002,MOBILE_WEB,5
3242152616231097735:1936708055319700323,3242152616231097735:1936708055319700323:00000006,MOBILE_WEB,5
5239090649065935460:4849351198240915017,5239090649065935460:4849351198240915017:00000004,MOBILE_WEB,5
6427651556352701605:2300032268477966899,6427651556352701605:2300032268477966899:00000002,MOBILE_WEB,5
3197121340339578249:7495253617000710471,3197121340339578249:7495253617000710471:00000004,MOBILE_WEB,261
1676811859564040090:412038001849879358,1676811859564040090:412038001849879358:00000006,MOBILE_WEB,6
5441016720580961840:3369800771380570677,5441016720580961840:3369800771380570677:00000007,MOBILE_WEB,6
1746797778575204930:3993030511908734435,1746797778575204930:3993030511908734435:00000004,MOBILE_WEB,6
6130407411636991428:4312261539857391071,6130407411636991428:4312261539857391071:00000002,MOBILE_WEB,6
4835603915529993763:1384687900173696095,4835603915529993763:1384687900173696095:00000005,MOBILE_WEB,6
7171909271989116330:6040867269262089622,7171909271989116330:6040867269262089622:00000002,MOBILE_WEB,6
3449348826461399578:2011186798698033262,3449348826461399578:2011186798698033262:00000001,MOBILE_WEB,6
6037321381527396007:2303321863648965897,6037321381527396007:2303321863648965897:00000002,MOBILE_WEB,6
7519253335495291467:7734506718757604223,7519253335495291467:7734506718757604223:00000002,MOBILE_WEB,6
5877289121096420337:5690822893281944736,5877289121096420337:5690822893281944736:00000001,MOBILE_WEB,6
8113597626007919083:4789018362047034185,8113597626007919083:4789018362047034185:00000003,MOBILE_WEB,6
4921912429716663552:656974396117839532,4921912429716663552:656974396117839532:00000002,MOBILE_WEB,6
2651770362633590696:7621142278718160792,2651770362633590696:7621142278718160792:00000003,MOBILE_WEB,6
2218122904859594265:6999395594026695188,2218122904859594265:6999395594026695188:00000003,MOBILE_WEB,6
8272737464470479140:3477820475006860364,8272737464470479140:3477820475006860364:00000005,MOBILE_WEB,7
1241244780828101263:3331537257476611374,1241244780828101263:3331537257476611374:00000003,MOBILE_WEB,7
9006949389192170194:5261587565826978958,9006949389192170194:5261587565826978958:00000004,MOBILE_WEB,7
8531818957245474655:8430034411739045308,8531818957245474655:8430034411739045308:00000005,MOBILE_WEB,7
752122325217202756:4202863964394205285,752122325217202756:4202863964394205285:00000003,MOBILE_WEB,7
2420797486987680957:4693931351930306413,2420797486987680957:4693931351930306413:00000005,MOBILE_WEB,7
1475836990792634219:9141757735351521522,1475836990792634219:9141757735351521522:00000002,MOBILE_WEB,7
7823442114240637254:1862435209725131692,7823442114240637254:1862435209725131692:00000002,MOBILE_WEB,7
7291742477142011791:2530826568925019451,7291742477142011791:2530826568925019451:00000002,MOBILE_WEB,7
2515781144184505097:7439614779830167428,2515781144184505097:7439614779830167428:00000003,MOBILE_WEB,7
8392146852281535376:2863915988271763025,8392146852281535376:2863915988271763025:00000001,MOBILE_WEB,7
6565139805856349219:4003383951460961372,6565139805856349219:4003383951460961372:00000003,MOBILE_WEB,7
6980039385675717255:6421229918545168852,6980039385675717255:6421229918545168852:00000005,MOBILE_WEB,7
2364589047426126822:9045188943807646136,2364589047426126822:9045188943807646136:00000004,MOBILE_WEB,7
7026397206439951568:59869548235014729,7026397206439951568:59869548235014729:00000002,MOBILE_WEB,7
4017102422204094007:998081073817765093,4017102422204094007:998081073817765093:00000003,MOBILE_WEB,7
7181409117928210098:6421865339663618908,7181409117928210098:6421865339663618908:00000006,MOBILE_WEB,7
6738791038696959099:7467169090382187069,6738791038696959099:7467169090382187069:00000002,MOBILE_WEB,7
5070344376505635539:5859903178470751426,5070344376505635539:5859903178470751426:00000002,MOBILE_WEB,7
5754336431326057663:328530328703216466,5754336431326057663:328530328703216466:00000005,MOBILE_WEB,7
4404465163827340959:1920179463989927072,4404465163827340959:1920179463989927072:00000003,MOBILE_WEB,7
8974861938177915335:6035185906570449467,8974861938177915335:6035185906570449467:00000004,MOBILE_WEB,7
6026957645618656617:6456998470925755709,6026957645618656617:6456998470925755709:00000002,MOBILE_WEB,7
5290616082563693234:7495719663844377175,5290616082563693234:7495719663844377175:00000003,MOBILE_WEB,7
5522502778622724740:2488624464646597458,5522502778622724740:2488624464646597458:00000002,MOBILE_WEB,7
5423203885486925347:7136559952916289499,5423203885486925347:7136559952916289499:00000002,MOBILE_WEB,7
819300679443654050:8508096545596794815,819300679443654050:8508096545596794815:00000003,MOBILE_WEB,7
216569503745524791:3144397343012021952,216569503745524791:3144397343012021952:00000001,MOBILE_WEB,7
6839662371437144497:8134328754032888763,6839662371437144497:8134328754032888763:00000001,MOBILE_WEB,7
4464910118654031540:7347751575988536242,4464910118654031540:7347751575988536242:00000002,MOBILE_WEB,7
9180120020864812238:4810508355195489560,9180120020864812238:4810508355195489560:00000002,MOBILE_WEB,7
7248421266675805706:3521455981730314334,7248421266675805706:3521455981730314334:00000002,MOBILE_WEB,7
2726782835332413447:4762788238058759954,2726782835332413447:4762788238058759954:00000001,MOBILE_WEB,7
410883471490355665:5476473963549314663,410883471490355665:5476473963549314663:00000002,MOBILE_WEB,7
967606346439238424:3103673136290055851,967606346439238424:3103673136290055851:00000002,MOBILE_WEB,7
5712322963210468675:6798007108372313435,5712322963210468675:6798007108372313435:00000002,MOBILE_WEB,7
4801935492734435610:7545907319507605271,4801935492734435610:7545907319507605271:00000002,MOBILE_WEB,7
4285115563264653825:6605966377667830958,4285115563264653825:6605966377667830958:00000003,MOBILE_WEB,7
1906495149071044745:6814818482263275692,1906495149071044745:6814818482263275692:00000002,MOBILE_WEB,7
